case_id,scenario,n_affected,lag,vis_condition,channel,true_role,sub_role,break_type,homogeneous,pred_role,correct,parse_status
NA2_LAG10_008_overlay,NA2_LAG10,2.0,10.0,overlay,3,unrelated,unrelated,,,unrelated,True,OK
NA2_LAG10_008_overlay,NA2_LAG10,2.0,10.0,overlay,4,affected,mild,C5,True,unrelated,False,OK
NA2_LAG10_008_overlay,NA2_LAG10,2.0,10.0,overlay,5,unrelated,unrelated,,,unrelated,True,OK
NA2_LAG10_008_subplot,NA2_LAG10,2.0,10.0,subplot,1,affected,cascade,C5,True,unrelated,False,OK
NA2_LAG10_008_subplot,NA2_LAG10,2.0,10.0,subplot,2,unrelated,unrelated,,,unrelated,True,OK
NA2_LAG10_008_subplot,NA2_LAG10,2.0,10.0,subplot,3,unrelated,unrelated,,,unrelated,True,OK
NA2_LAG10_008_subplot,NA2_LAG10,2.0,10.0,subplot,4,affected,mild,C5,True,unrelated,False,OK
NA2_LAG10_008_subplot,NA2_LAG10,2.0,10.0,subplot,5,unrelated,unrelated,,,unrelated,True,OK
NA2_LAG10_009_overlay,NA2_LAG10,2.0,10.0,overlay,1,unrelated,unrelated,,,affected,False,OK
NA2_LAG10_009_overlay,NA2_LAG10,2.0,10.0,overlay,2,affected,mild,C5,True,affected,True,OK
NA2_LAG10_009_overlay,NA2_LAG10,2.0,10.0,overlay,4,unrelated,unrelated,,,affected,False,OK
NA2_LAG10_009_overlay,NA2_LAG10,2.0,10.0,overlay,5,affected,cascade,C2,False,root,False,OK
NA2_LAG10_009_overlay,NA2_LAG10,2.0,10.0,overlay,6,unrelated,unrelated,,,affected,False,OK
NA2_LAG10_009_subplot,NA2_LAG10,2.0,10.0,subplot,1,unrelated,unrelated,,,affected,False,OK
NA2_LAG10_009_subplot,NA2_LAG10,2.0,10.0,subplot,2,affected,mild,C5,True,affected,True,OK
NA2_LAG10_009_subplot,NA2_LAG10,2.0,10.0,subplot,4,unrelated,unrelated,,,affected,False,OK
NA2_LAG10_009_subplot,NA2_LAG10,2.0,10.0,subplot,5,affected,cascade,C2,False,root,False,OK
NA2_LAG10_009_subplot,NA2_LAG10,2.0,10.0,subplot,6,unrelated,unrelated,,,affected,False,OK
NA2_LAG10_010_overlay,NA2_LAG10,2.0,10.0,overlay,1,unrelated,unrelated,,,unrelated,True,OK
NA2_LAG10_010_overlay,NA2_LAG10,2.0,10.0,overlay,2,unrelated,unrelated,,,unrelated,True,OK
NA2_LAG10_010_overlay,NA2_LAG10,2.0,10.0,overlay,3,affected,mild,C5,True,unrelated,False,OK
NA2_LAG10_010_overlay,NA2_LAG10,2.0,10.0,overlay,5,unrelated,unrelated,,,affected,False,OK
NA2_LAG10_010_overlay,NA2_LAG10,2.0,10.0,overlay,6,affected,cascade,C3,False,unrelated,False,OK
NA2_LAG10_010_subplot,NA2_LAG10,2.0,10.0,subplot,1,unrelated,unrelated,,,affected,False,OK
NA2_LAG10_010_subplot,NA2_LAG10,2.0,10.0,subplot,2,unrelated,unrelated,,,unrelated,True,OK
NA2_LAG10_010_subplot,NA2_LAG10,2.0,10.0,subplot,3,affected,mild,C5,True,affected,True,OK
NA2_LAG10_010_subplot,NA2_LAG10,2.0,10.0,subplot,5,unrelated,unrelated,,,unrelated,True,OK
NA2_LAG10_010_subplot,NA2_LAG10,2.0,10.0,subplot,6,affected,cascade,C3,False,root,False,OK
NA2_LAG10_011_overlay,NA2_LAG10,2.0,10.0,overlay,2,affected,mild,C1,False,affected,True,OK
NA2_LAG10_011_overlay,NA2_LAG10,2.0,10.0,overlay,3,unrelated,unrelated,,,affected,False,OK
NA2_LAG10_011_overlay,NA2_LAG10,2.0,10.0,overlay,4,unrelated,unrelated,,,affected,False,OK
NA2_LAG10_011_overlay,NA2_LAG10,2.0,10.0,overlay,5,affected,cascade,C1,False,affected,True,OK
NA2_LAG10_011_overlay,NA2_LAG10,2.0,10.0,overlay,6,unrelated,unrelated,,,affected,False,OK
NA2_LAG10_011_subplot,NA2_LAG10,2.0,10.0,subplot,2,affected,mild,C1,False,affected,True,OK
NA2_LAG10_011_subplot,NA2_LAG10,2.0,10.0,subplot,3,unrelated,unrelated,,,affected,False,OK
NA2_LAG10_011_subplot,NA2_LAG10,2.0,10.0,subplot,4,unrelated,unrelated,,,affected,False,OK
NA2_LAG10_011_subplot,NA2_LAG10,2.0,10.0,subplot,5,affected,cascade,C1,False,root,False,OK
NA2_LAG10_011_subplot,NA2_LAG10,2.0,10.0,subplot,6,unrelated,unrelated,,,affected,False,OK
NA2_LAG10_012_overlay,NA2_LAG10,2.0,10.0,overlay,1,affected,mild,C3,False,affected,True,OK
NA2_LAG10_012_overlay,NA2_LAG10,2.0,10.0,overlay,3,unrelated,unrelated,,,unrelated,True,OK
NA2_LAG10_012_overlay,NA2_LAG10,2.0,10.0,overlay,4,affected,cascade,C4,True,unrelated,False,OK
NA2_LAG10_012_overlay,NA2_LAG10,2.0,10.0,overlay,5,unrelated,unrelated,,,unrelated,True,OK
NA2_LAG10_012_overlay,NA2_LAG10,2.0,10.0,overlay,6,unrelated,unrelated,,,unrelated,True,OK
NA2_LAG10_012_subplot,NA2_LAG10,2.0,10.0,subplot,1,affected,mild,C3,False,unrelated,False,OK
NA2_LAG10_012_subplot,NA2_LAG10,2.0,10.0,subplot,3,unrelated,unrelated,,,unrelated,True,OK
NA2_LAG10_012_subplot,NA2_LAG10,2.0,10.0,subplot,4,affected,cascade,C4,True,unrelated,False,OK
NA2_LAG10_012_subplot,NA2_LAG10,2.0,10.0,subplot,5,unrelated,unrelated,,,unrelated,True,OK
NA2_LAG10_012_subplot,NA2_LAG10,2.0,10.0,subplot,6,unrelated,unrelated,,,unrelated,True,OK
NA2_LAG10_013_overlay,NA2_LAG10,2.0,10.0,overlay,1,unrelated,unrelated,,,affected,False,OK
NA2_LAG10_013_overlay,NA2_LAG10,2.0,10.0,overlay,3,affected,mild,C5,False,affected,True,OK
NA2_LAG10_013_overlay,NA2_LAG10,2.0,10.0,overlay,4,unrelated,unrelated,,,affected,False,OK
NA2_LAG10_013_overlay,NA2_LAG10,2.0,10.0,overlay,5,unrelated,unrelated,,,affected,False,OK
NA2_LAG10_013_overlay,NA2_LAG10,2.0,10.0,overlay,6,affected,cascade,C4,True,affected,True,OK
NA2_LAG10_013_subplot,NA2_LAG10,2.0,10.0,subplot,1,unrelated,unrelated,,,affected,False,OK
NA2_LAG10_013_subplot,NA2_LAG10,2.0,10.0,subplot,3,affected,mild,C5,False,affected,True,OK
NA2_LAG10_013_subplot,NA2_LAG10,2.0,10.0,subplot,4,unrelated,unrelated,,,affected,False,OK
NA2_LAG10_013_subplot,NA2_LAG10,2.0,10.0,subplot,5,unrelated,unrelated,,,unrelated,True,OK
NA2_LAG10_013_subplot,NA2_LAG10,2.0,10.0,subplot,6,affected,cascade,C4,True,affected,True,OK
NA2_LAG10_014_overlay,NA2_LAG10,2.0,10.0,overlay,2,affected,cascade,C4,False,affected,True,OK
NA2_LAG10_014_overlay,NA2_LAG10,2.0,10.0,overlay,3,unrelated,unrelated,,,unrelated,True,OK
NA2_LAG10_014_overlay,NA2_LAG10,2.0,10.0,overlay,4,affected,cascade,C5,True,unrelated,False,OK
NA2_LAG10_014_overlay,NA2_LAG10,2.0,10.0,overlay,5,unrelated,unrelated,,,unrelated,True,OK
NA2_LAG10_014_overlay,NA2_LAG10,2.0,10.0,overlay,6,unrelated,unrelated,,,unrelated,True,OK
NA2_LAG10_014_subplot,NA2_LAG10,2.0,10.0,subplot,2,affected,cascade,C4,False,unrelated,False,OK
NA2_LAG10_014_subplot,NA2_LAG10,2.0,10.0,subplot,3,unrelated,unrelated,,,unrelated,True,OK
NA2_LAG10_014_subplot,NA2_LAG10,2.0,10.0,subplot,4,affected,cascade,C5,True,unrelated,False,OK
NA2_LAG10_014_subplot,NA2_LAG10,2.0,10.0,subplot,5,unrelated,unrelated,,,unrelated,True,OK
NA2_LAG10_014_subplot,NA2_LAG10,2.0,10.0,subplot,6,unrelated,unrelated,,,unrelated,True,OK
NA2_LAG10_015_overlay,NA2_LAG10,2.0,10.0,overlay,1,unrelated,unrelated,,,affected,False,OK
NA2_LAG10_015_overlay,NA2_LAG10,2.0,10.0,overlay,2,unrelated,unrelated,,,affected,False,OK
NA2_LAG10_015_overlay,NA2_LAG10,2.0,10.0,overlay,4,affected,cascade,C1,True,affected,True,OK
NA2_LAG10_015_overlay,NA2_LAG10,2.0,10.0,overlay,5,unrelated,unrelated,,,affected,False,OK
NA2_LAG10_015_overlay,NA2_LAG10,2.0,10.0,overlay,6,affected,mild,C2,False,root,False,OK
NA2_LAG10_015_subplot,NA2_LAG10,2.0,10.0,subplot,1,unrelated,unrelated,,,unrelated,True,OK
NA2_LAG10_015_subplot,NA2_LAG10,2.0,10.0,subplot,2,unrelated,unrelated,,,unrelated,True,OK
NA2_LAG10_015_subplot,NA2_LAG10,2.0,10.0,subplot,4,affected,cascade,C1,True,unrelated,False,OK
NA2_LAG10_015_subplot,NA2_LAG10,2.0,10.0,subplot,5,unrelated,unrelated,,,unrelated,True,OK
NA2_LAG10_015_subplot,NA2_LAG10,2.0,10.0,subplot,6,affected,mild,C2,False,unrelated,False,OK
NA2_LAG10_016_overlay,NA2_LAG10,2.0,10.0,overlay,1,affected,mild,C3,True,root,False,OK
NA2_LAG10_016_overlay,NA2_LAG10,2.0,10.0,overlay,2,affected,cascade,C3,True,affected,True,OK
NA2_LAG10_016_overlay,NA2_LAG10,2.0,10.0,overlay,3,unrelated,unrelated,,,affected,False,OK
NA2_LAG10_016_overlay,NA2_LAG10,2.0,10.0,overlay,5,unrelated,unrelated,,,affected,False,OK
NA2_LAG10_016_overlay,NA2_LAG10,2.0,10.0,overlay,6,unrelated,unrelated,,,affected,False,OK
NA2_LAG10_016_subplot,NA2_LAG10,2.0,10.0,subplot,1,affected,mild,C3,True,unrelated,False,OK
NA2_LAG10_016_subplot,NA2_LAG10,2.0,10.0,subplot,2,affected,cascade,C3,True,affected,True,OK
NA2_LAG10_016_subplot,NA2_LAG10,2.0,10.0,subplot,3,unrelated,unrelated,,,unrelated,True,OK
NA2_LAG10_016_subplot,NA2_LAG10,2.0,10.0,subplot,5,unrelated,unrelated,,,unrelated,True,OK
NA2_LAG10_016_subplot,NA2_LAG10,2.0,10.0,subplot,6,unrelated,unrelated,,,unrelated,True,OK
NA2_LAG10_017_overlay,NA2_LAG10,2.0,10.0,overlay,2,affected,mild,C5,False,root,False,OK
NA2_LAG10_017_overlay,NA2_LAG10,2.0,10.0,overlay,3,unrelated,unrelated,,,affected,False,OK
NA2_LAG10_017_overlay,NA2_LAG10,2.0,10.0,overlay,4,affected,cascade,C2,True,unrelated,False,OK
NA2_LAG10_017_overlay,NA2_LAG10,2.0,10.0,overlay,5,unrelated,unrelated,,,affected,False,OK
NA2_LAG10_017_overlay,NA2_LAG10,2.0,10.0,overlay,6,unrelated,unrelated,,,affected,False,OK
NA2_LAG10_017_subplot,NA2_LAG10,2.0,10.0,subplot,2,affected,mild,C5,False,affected,True,OK
NA2_LAG10_017_subplot,NA2_LAG10,2.0,10.0,subplot,3,unrelated,unrelated,,,unrelated,True,OK
NA2_LAG10_017_subplot,NA2_LAG10,2.0,10.0,subplot,4,affected,cascade,C2,True,affected,True,OK
NA2_LAG10_017_subplot,NA2_LAG10,2.0,10.0,subplot,5,unrelated,unrelated,,,unrelated,True,OK
NA2_LAG10_017_subplot,NA2_LAG10,2.0,10.0,subplot,6,unrelated,unrelated,,,unrelated,True,OK
NA2_LAG10_018_overlay,NA2_LAG10,2.0,10.0,overlay,1,affected,mild,C5,False,unrelated,False,OK
NA2_LAG10_018_overlay,NA2_LAG10,2.0,10.0,overlay,2,unrelated,unrelated,,,unrelated,True,OK
NA2_LAG10_018_overlay,NA2_LAG10,2.0,10.0,overlay,3,unrelated,unrelated,,,unrelated,True,OK
NA2_LAG10_018_overlay,NA2_LAG10,2.0,10.0,overlay,4,affected,mild,C4,False,affected,True,OK
NA2_LAG10_018_overlay,NA2_LAG10,2.0,10.0,overlay,5,unrelated,unrelated,,,unrelated,True,OK
NA2_LAG10_018_subplot,NA2_LAG10,2.0,10.0,subplot,1,affected,mild,C5,False,unrelated,False,OK
NA2_LAG10_018_subplot,NA2_LAG10,2.0,10.0,subplot,2,unrelated,unrelated,,,affected,False,OK
NA2_LAG10_018_subplot,NA2_LAG10,2.0,10.0,subplot,3,unrelated,unrelated,,,affected,False,OK
NA2_LAG10_018_subplot,NA2_LAG10,2.0,10.0,subplot,4,affected,mild,C4,False,affected,True,OK
NA2_LAG10_018_subplot,NA2_LAG10,2.0,10.0,subplot,5,unrelated,unrelated,,,unrelated,True,OK
NA2_LAG10_019_overlay,NA2_LAG10,2.0,10.0,overlay,1,unrelated,unrelated,,,unrelated,True,OK
NA2_LAG10_019_overlay,NA2_LAG10,2.0,10.0,overlay,2,unrelated,unrelated,,,unrelated,True,OK
NA2_LAG10_019_overlay,NA2_LAG10,2.0,10.0,overlay,4,affected,mild,C2,True,unrelated,False,OK
NA2_LAG10_019_overlay,NA2_LAG10,2.0,10.0,overlay,5,unrelated,unrelated,,,unrelated,True,OK
NA2_LAG10_019_overlay,NA2_LAG10,2.0,10.0,overlay,6,affected,mild,C2,True,unrelated,False,OK
NA2_LAG10_019_subplot,NA2_LAG10,2.0,10.0,subplot,1,unrelated,unrelated,,,unrelated,True,OK
NA2_LAG10_019_subplot,NA2_LAG10,2.0,10.0,subplot,2,unrelated,unrelated,,,unrelated,True,OK
NA2_LAG10_019_subplot,NA2_LAG10,2.0,10.0,subplot,4,affected,mild,C2,True,affected,True,OK
NA2_LAG10_019_subplot,NA2_LAG10,2.0,10.0,subplot,5,unrelated,unrelated,,,affected,False,OK
NA2_LAG10_019_subplot,NA2_LAG10,2.0,10.0,subplot,6,affected,mild,C2,True,affected,True,OK
NA2_LAG10_020_overlay,NA2_LAG10,2.0,10.0,overlay,1,unrelated,unrelated,,,affected,False,OK
NA2_LAG10_020_overlay,NA2_LAG10,2.0,10.0,overlay,2,unrelated,unrelated,,,affected,False,OK
NA2_LAG10_020_overlay,NA2_LAG10,2.0,10.0,overlay,3,affected,mild,C1,False,root,False,OK
NA2_LAG10_020_overlay,NA2_LAG10,2.0,10.0,overlay,4,affected,mild,C2,True,affected,True,OK
NA2_LAG10_020_overlay,NA2_LAG10,2.0,10.0,overlay,5,unrelated,unrelated,,,affected,False,OK
NA2_LAG10_020_subplot,NA2_LAG10,2.0,10.0,subplot,1,unrelated,unrelated,,,unrelated,True,OK
NA2_LAG10_020_subplot,NA2_LAG10,2.0,10.0,subplot,2,unrelated,unrelated,,,unrelated,True,OK
NA2_LAG10_020_subplot,NA2_LAG10,2.0,10.0,subplot,3,affected,mild,C1,False,unrelated,False,OK
NA2_LAG10_020_subplot,NA2_LAG10,2.0,10.0,subplot,4,affected,mild,C2,True,unrelated,False,OK
NA2_LAG10_020_subplot,NA2_LAG10,2.0,10.0,subplot,5,unrelated,unrelated,,,unrelated,True,OK
NA2_LAG10_021_overlay,NA2_LAG10,2.0,10.0,overlay,1,affected,mild,C5,True,affected,True,OK
NA2_LAG10_021_overlay,NA2_LAG10,2.0,10.0,overlay,2,unrelated,unrelated,,,affected,False,OK
NA2_LAG10_021_overlay,NA2_LAG10,2.0,10.0,overlay,3,affected,cascade,C5,True,root,False,OK
NA2_LAG10_021_overlay,NA2_LAG10,2.0,10.0,overlay,4,unrelated,unrelated,,,affected,False,OK
NA2_LAG10_021_overlay,NA2_LAG10,2.0,10.0,overlay,6,unrelated,unrelated,,,affected,False,OK
NA2_LAG10_021_subplot,NA2_LAG10,2.0,10.0,subplot,1,affected,mild,C5,True,unrelated,False,OK
NA2_LAG10_021_subplot,NA2_LAG10,2.0,10.0,subplot,2,unrelated,unrelated,,,unrelated,True,OK
NA2_LAG10_021_subplot,NA2_LAG10,2.0,10.0,subplot,3,affected,cascade,C5,True,unrelated,False,OK
NA2_LAG10_021_subplot,NA2_LAG10,2.0,10.0,subplot,4,unrelated,unrelated,,,unrelated,True,OK
NA2_LAG10_021_subplot,NA2_LAG10,2.0,10.0,subplot,6,unrelated,unrelated,,,unrelated,True,OK
NA2_LAG10_022_overlay,NA2_LAG10,2.0,10.0,overlay,1,affected,mild,C5,True,unrelated,False,OK
NA2_LAG10_022_overlay,NA2_LAG10,2.0,10.0,overlay,2,unrelated,unrelated,,,unrelated,True,OK
NA2_LAG10_022_overlay,NA2_LAG10,2.0,10.0,overlay,3,affected,mild,C5,True,unrelated,False,OK
NA2_LAG10_022_overlay,NA2_LAG10,2.0,10.0,overlay,4,unrelated,unrelated,,,unrelated,True,OK
NA2_LAG10_022_overlay,NA2_LAG10,2.0,10.0,overlay,6,unrelated,unrelated,,,unrelated,True,OK
NA2_LAG10_022_subplot,NA2_LAG10,2.0,10.0,subplot,1,affected,mild,C5,True,unrelated,False,OK
NA2_LAG10_022_subplot,NA2_LAG10,2.0,10.0,subplot,2,unrelated,unrelated,,,unrelated,True,OK
NA2_LAG10_022_subplot,NA2_LAG10,2.0,10.0,subplot,3,affected,mild,C5,True,unrelated,False,OK
NA2_LAG10_022_subplot,NA2_LAG10,2.0,10.0,subplot,4,unrelated,unrelated,,,unrelated,True,OK
NA2_LAG10_022_subplot,NA2_LAG10,2.0,10.0,subplot,6,unrelated,unrelated,,,unrelated,True,OK
NA2_LAG10_023_overlay,NA2_LAG10,2.0,10.0,overlay,2,unrelated,unrelated,,,unrelated,True,OK
NA2_LAG10_023_overlay,NA2_LAG10,2.0,10.0,overlay,3,affected,cascade,C4,True,affected,True,OK
NA2_LAG10_023_overlay,NA2_LAG10,2.0,10.0,overlay,4,affected,cascade,C1,False,root,False,OK
NA2_LAG10_023_overlay,NA2_LAG10,2.0,10.0,overlay,5,unrelated,unrelated,,,unrelated,True,OK
NA2_LAG10_023_overlay,NA2_LAG10,2.0,10.0,overlay,6,unrelated,unrelated,,,unrelated,True,OK
NA2_LAG10_023_subplot,NA2_LAG10,2.0,10.0,subplot,2,unrelated,unrelated,,,unrelated,True,OK
NA2_LAG10_023_subplot,NA2_LAG10,2.0,10.0,subplot,3,affected,cascade,C4,True,unrelated,False,OK
NA2_LAG10_023_subplot,NA2_LAG10,2.0,10.0,subplot,4,affected,cascade,C1,False,affected,True,OK
NA2_LAG10_023_subplot,NA2_LAG10,2.0,10.0,subplot,5,unrelated,unrelated,,,unrelated,True,OK
NA2_LAG10_023_subplot,NA2_LAG10,2.0,10.0,subplot,6,unrelated,unrelated,,,unrelated,True,OK
NA2_LAG10_024_overlay,NA2_LAG10,2.0,10.0,overlay,2,unrelated,unrelated,,,affected,False,OK
NA2_LAG10_024_overlay,NA2_LAG10,2.0,10.0,overlay,3,affected,cascade,C2,True,root,False,OK
NA2_LAG10_024_overlay,NA2_LAG10,2.0,10.0,overlay,4,affected,mild,C3,False,affected,True,OK
NA2_LAG10_024_overlay,NA2_LAG10,2.0,10.0,overlay,5,unrelated,unrelated,,,affected,False,OK
NA2_LAG10_024_overlay,NA2_LAG10,2.0,10.0,overlay,6,unrelated,unrelated,,,affected,False,OK
NA2_LAG10_024_subplot,NA2_LAG10,2.0,10.0,subplot,2,unrelated,unrelated,,,unrelated,True,OK
NA2_LAG10_024_subplot,NA2_LAG10,2.0,10.0,subplot,3,affected,cascade,C2,True,root,False,OK
NA2_LAG10_024_subplot,NA2_LAG10,2.0,10.0,subplot,4,affected,mild,C3,False,affected,True,OK
NA2_LAG10_024_subplot,NA2_LAG10,2.0,10.0,subplot,5,unrelated,unrelated,,,unrelated,True,OK
NA2_LAG10_024_subplot,NA2_LAG10,2.0,10.0,subplot,6,unrelated,unrelated,,,unrelated,True,OK
NA2_LAG10_025_overlay,NA2_LAG10,2.0,10.0,overlay,1,affected,cascade,C5,False,unrelated,False,OK
NA2_LAG10_025_overlay,NA2_LAG10,2.0,10.0,overlay,2,unrelated,unrelated,,,unrelated,True,OK
NA2_LAG10_025_overlay,NA2_LAG10,2.0,10.0,overlay,3,affected,cascade,C1,False,root,False,OK
NA2_LAG10_025_overlay,NA2_LAG10,2.0,10.0,overlay,4,unrelated,unrelated,,,unrelated,True,OK
NA2_LAG10_025_overlay,NA2_LAG10,2.0,10.0,overlay,5,unrelated,unrelated,,,unrelated,True,OK
NA2_LAG10_025_subplot,NA2_LAG10,2.0,10.0,subplot,1,affected,cascade,C5,False,affected,True,OK
NA2_LAG10_025_subplot,NA2_LAG10,2.0,10.0,subplot,2,unrelated,unrelated,,,unrelated,True,OK
NA2_LAG10_025_subplot,NA2_LAG10,2.0,10.0,subplot,3,affected,cascade,C1,False,affected,True,OK
NA2_LAG10_025_subplot,NA2_LAG10,2.0,10.0,subplot,4,unrelated,unrelated,,,unrelated,True,OK
NA2_LAG10_025_subplot,NA2_LAG10,2.0,10.0,subplot,5,unrelated,unrelated,,,unrelated,True,OK
NA2_LAG10_026_overlay,NA2_LAG10,2.0,10.0,overlay,1,unrelated,unrelated,,,unrelated,True,OK
NA2_LAG10_026_overlay,NA2_LAG10,2.0,10.0,overlay,2,unrelated,unrelated,,,unrelated,True,OK
NA2_LAG10_026_overlay,NA2_LAG10,2.0,10.0,overlay,3,affected,cascade,C3,False,root,False,OK
NA2_LAG10_026_overlay,NA2_LAG10,2.0,10.0,overlay,4,affected,mild,C5,True,unrelated,False,OK
NA2_LAG10_026_overlay,NA2_LAG10,2.0,10.0,overlay,6,unrelated,unrelated,,,unrelated,True,OK
NA2_LAG10_026_subplot,NA2_LAG10,2.0,10.0,subplot,1,unrelated,unrelated,,,unrelated,True,OK
NA2_LAG10_026_subplot,NA2_LAG10,2.0,10.0,subplot,2,unrelated,unrelated,,,unrelated,True,OK
NA2_LAG10_026_subplot,NA2_LAG10,2.0,10.0,subplot,3,affected,cascade,C3,False,affected,True,OK
NA2_LAG10_026_subplot,NA2_LAG10,2.0,10.0,subplot,4,affected,mild,C5,True,unrelated,False,OK
NA2_LAG10_026_subplot,NA2_LAG10,2.0,10.0,subplot,6,unrelated,unrelated,,,unrelated,True,OK
NA2_LAG10_027_overlay,NA2_LAG10,2.0,10.0,overlay,1,unrelated,unrelated,,,unrelated,True,OK
NA2_LAG10_027_overlay,NA2_LAG10,2.0,10.0,overlay,2,affected,mild,C4,False,unrelated,False,OK
NA2_LAG10_027_overlay,NA2_LAG10,2.0,10.0,overlay,3,unrelated,unrelated,,,unrelated,True,OK
NA2_LAG10_027_overlay,NA2_LAG10,2.0,10.0,overlay,4,affected,cascade,C1,False,root,False,OK
NA2_LAG10_027_overlay,NA2_LAG10,2.0,10.0,overlay,6,unrelated,unrelated,,,unrelated,True,OK
NA2_LAG10_027_subplot,NA2_LAG10,2.0,10.0,subplot,1,unrelated,unrelated,,,unrelated,True,OK
NA2_LAG10_027_subplot,NA2_LAG10,2.0,10.0,subplot,2,affected,mild,C4,False,affected,True,OK
NA2_LAG10_027_subplot,NA2_LAG10,2.0,10.0,subplot,3,unrelated,unrelated,,,unrelated,True,OK
NA2_LAG10_027_subplot,NA2_LAG10,2.0,10.0,subplot,4,affected,cascade,C1,False,root,False,OK
NA2_LAG10_027_subplot,NA2_LAG10,2.0,10.0,subplot,6,unrelated,unrelated,,,affected,False,OK
NA2_LAG10_028_overlay,NA2_LAG10,2.0,10.0,overlay,1,unrelated,unrelated,,,affected,False,OK
NA2_LAG10_028_overlay,NA2_LAG10,2.0,10.0,overlay,2,affected,cascade,C4,False,root,False,OK
NA2_LAG10_028_overlay,NA2_LAG10,2.0,10.0,overlay,3,affected,cascade,C1,True,affected,True,OK
NA2_LAG10_028_overlay,NA2_LAG10,2.0,10.0,overlay,5,unrelated,unrelated,,,affected,False,OK
NA2_LAG10_028_overlay,NA2_LAG10,2.0,10.0,overlay,6,unrelated,unrelated,,,unrelated,True,OK
NA2_LAG10_028_subplot,NA2_LAG10,2.0,10.0,subplot,1,unrelated,unrelated,,,affected,False,OK
NA2_LAG10_028_subplot,NA2_LAG10,2.0,10.0,subplot,2,affected,cascade,C4,False,affected,True,OK
NA2_LAG10_028_subplot,NA2_LAG10,2.0,10.0,subplot,3,affected,cascade,C1,True,affected,True,OK
NA2_LAG10_028_subplot,NA2_LAG10,2.0,10.0,subplot,5,unrelated,unrelated,,,affected,False,OK
NA2_LAG10_028_subplot,NA2_LAG10,2.0,10.0,subplot,6,unrelated,unrelated,,,affected,False,OK
NA2_LAG10_029_overlay,NA2_LAG10,2.0,10.0,overlay,1,unrelated,unrelated,,,unrelated,True,OK
NA2_LAG10_029_overlay,NA2_LAG10,2.0,10.0,overlay,2,affected,mild,C1,False,unrelated,False,OK
NA2_LAG10_029_overlay,NA2_LAG10,2.0,10.0,overlay,3,unrelated,unrelated,,,unrelated,True,OK
NA2_LAG10_029_overlay,NA2_LAG10,2.0,10.0,overlay,4,unrelated,unrelated,,,unrelated,True,OK
NA2_LAG10_029_overlay,NA2_LAG10,2.0,10.0,overlay,6,affected,mild,C5,False,unrelated,False,OK
NA2_LAG10_029_subplot,NA2_LAG10,2.0,10.0,subplot,1,unrelated,unrelated,,,unrelated,True,OK
NA2_LAG10_029_subplot,NA2_LAG10,2.0,10.0,subplot,2,affected,mild,C1,False,unrelated,False,OK
NA2_LAG10_029_subplot,NA2_LAG10,2.0,10.0,subplot,3,unrelated,unrelated,,,unrelated,True,OK
NA2_LAG10_029_subplot,NA2_LAG10,2.0,10.0,subplot,4,unrelated,unrelated,,,unrelated,True,OK
NA2_LAG10_029_subplot,NA2_LAG10,2.0,10.0,subplot,6,affected,mild,C5,False,unrelated,False,OK
NA2_LAG50_000_overlay,NA2_LAG50,2.0,50.0,overlay,1,unrelated,unrelated,,,unrelated,True,OK
NA2_LAG50_000_overlay,NA2_LAG50,2.0,50.0,overlay,3,unrelated,unrelated,,,unrelated,True,OK
NA2_LAG50_000_overlay,NA2_LAG50,2.0,50.0,overlay,4,unrelated,unrelated,,,unrelated,True,OK
NA2_LAG50_000_overlay,NA2_LAG50,2.0,50.0,overlay,5,affected,mild,C1,False,affected,True,OK
NA2_LAG50_000_overlay,NA2_LAG50,2.0,50.0,overlay,6,affected,mild,C4,True,affected,True,OK
NA2_LAG50_000_subplot,NA2_LAG50,2.0,50.0,subplot,1,unrelated,unrelated,,,affected,False,OK
NA2_LAG50_000_subplot,NA2_LAG50,2.0,50.0,subplot,3,unrelated,unrelated,,,root,False,OK
NA2_LAG50_000_subplot,NA2_LAG50,2.0,50.0,subplot,4,unrelated,unrelated,,,affected,False,OK
NA2_LAG50_000_subplot,NA2_LAG50,2.0,50.0,subplot,5,affected,mild,C1,False,unrelated,False,OK
NA2_LAG50_000_subplot,NA2_LAG50,2.0,50.0,subplot,6,affected,mild,C4,True,affected,True,OK
NA2_LAG50_001_overlay,NA2_LAG50,2.0,50.0,overlay,1,unrelated,unrelated,,,affected,False,OK
NA2_LAG50_001_overlay,NA2_LAG50,2.0,50.0,overlay,3,unrelated,unrelated,,,affected,False,OK
NA2_LAG50_001_overlay,NA2_LAG50,2.0,50.0,overlay,4,affected,cascade,C5,True,affected,True,OK
NA2_LAG50_001_overlay,NA2_LAG50,2.0,50.0,overlay,5,unrelated,unrelated,,,affected,False,OK
NA2_LAG50_001_overlay,NA2_LAG50,2.0,50.0,overlay,6,affected,cascade,C3,False,root,False,OK
NA2_LAG50_001_subplot,NA2_LAG50,2.0,50.0,subplot,1,unrelated,unrelated,,,unrelated,True,OK
NA2_LAG50_001_subplot,NA2_LAG50,2.0,50.0,subplot,3,unrelated,unrelated,,,unrelated,True,OK
NA2_LAG50_001_subplot,NA2_LAG50,2.0,50.0,subplot,4,affected,cascade,C5,True,unrelated,False,OK
NA2_LAG50_001_subplot,NA2_LAG50,2.0,50.0,subplot,5,unrelated,unrelated,,,unrelated,True,OK
